Establishment DUNS,Business Operation,NDC,Source NDC,Volume Per,Outermost Quantity Released,Outermost Quantity Distributed (Non-US),Outermost Package Type,Innermost Quantity Released,Innermost Quantity Distributed (Non-US),Innermost Package Type,Market Unknown
80354456,Manufacture,51452-035-01,,January,4320,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,March,6852,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-01,,Annual Total,11172,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,January,134,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,September,480,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-02,,Annual Total,614,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-03,,January,231,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,February,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,March,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,April,107,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,May,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,June,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,July,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,August,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,September,123,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,October,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,November,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,December,0,0,JUG,,,,No
80354456,Manufacture,51452-035-03,,Annual Total,461,0,JUG,,,,No
80354456,Manufacture,51452-035-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-04,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,51452-035-05,,January,319,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,March,480,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,December,320,0,BOTTLE,,,,No
80354456,Manufacture,51452-035-05,,Annual Total,1119,0,BOTTLE,,,,No
80354456,Manufacture,51452-036-06,,January,14500,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,February,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,March,10000,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,April,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,May,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,June,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,July,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,August,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,September,9884,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,October,23274,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,November,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,December,0,0,PACKET,,,,No
80354456,Manufacture,51452-036-06,,Annual Total,57658,0,PACKET,,,,No
80354456,Manufacture,51452-037-06,,January,2832,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,February,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,March,5962,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,April,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,May,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,June,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,July,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,August,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,September,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,October,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,November,0,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,December,1464,0,CONTAINER,,,,No
80354456,Manufacture,51452-037-06,,Annual Total,10258,0,CONTAINER,,,,No
80354456,Manufacture,51452-038-01,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,February,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,April,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,November,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-01,,Annual Total,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,February,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,April,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,November,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51452-038-02,,Annual Total,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,51457-000-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,March,1004,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,July,1611,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,October,2007,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,December,2016,0,TUBE,,,,No
80354456,Manufacture,51457-000-04,,Annual Total,6638,0,TUBE,,,,No
80354456,Manufacture,51457-001-32,,January,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,February,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,March,150,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,April,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,May,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,June,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,July,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,August,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,September,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,October,500,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,November,0,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,December,400,0,PACKAGE,,,,No
80354456,Manufacture,51457-001-32,,Annual Total,1050,0,PACKAGE,,,,No
80354456,Manufacture,53174-000-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,53174-000-04,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,54102-000-04,,January,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,February,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,March,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,April,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,May,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,June,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,July,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,August,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,September,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,October,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,November,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,December,0,0,CARTON,,,,No
80354456,Manufacture,54102-000-04,,Annual Total,0,0,CARTON,,,,No
80354456,Manufacture,58611-032-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,58611-032-04,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,59118-837-01,,January,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,February,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,March,25517,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,April,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,May,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,June,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,July,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,August,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,September,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,October,26157,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,November,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,December,0,0,BOX,,,,No
80354456,Manufacture,59118-837-01,,Annual Total,51674,0,BOX,,,,No
80354456,Manufacture,59434-134-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,March,1500,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,59434-134-00,,Annual Total,1500,0,BOTTLE,,,,No
80354456,Manufacture,59779-712-01,,January,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,February,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,March,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,April,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,May,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,June,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,July,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,August,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,September,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,October,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,November,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,December,0,0,BOX,,,,No
80354456,Manufacture,59779-712-01,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,60698-0000-0,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,February,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,April,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,November,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0000-0,,Annual Total,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,January,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,February,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,March,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,April,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,May,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,June,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,July,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,August,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,September,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,October,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,November,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,December,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,60698-0001-0,,Annual Total,0,0,BOTTLE: SPRAY,,,,No
80354456,Manufacture,61543-0154-1,,January,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,February,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,March,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,April,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,May,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,June,4800,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,July,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,August,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,September,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,October,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,November,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,December,0,0,CARTON,,,,No
80354456,Manufacture,61543-0154-1,,Annual Total,4800,0,CARTON,,,,No
80354456,Manufacture,62082-055-03,,January,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,February,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,March,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,April,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,May,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,June,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,July,2025,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,August,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,September,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,October,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,November,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,December,0,0,TUBE,,,,No
80354456,Manufacture,62082-055-03,,Annual Total,2025,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,January,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,February,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,March,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,April,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,May,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,June,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,July,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,August,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,September,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,October,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,November,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,December,0,0,TUBE,,,,No
80354456,Manufacture,62082-056-06,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,January,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,February,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,March,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,April,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,May,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,June,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,July,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,August,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,September,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,October,2230,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,November,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,December,0,0,TUBE,,,,No
80354456,Manufacture,62082-057-03,,Annual Total,2230,0,TUBE,,,,No
80354456,Manufacture,63015-241-00,,January,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,February,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,March,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,April,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,May,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,June,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,July,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,August,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,September,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,October,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,November,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,December,0,0,BOX,,,,No
80354456,Manufacture,63015-241-00,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,January,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,February,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,March,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,April,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,May,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,June,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,July,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,August,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,September,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,October,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,November,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,December,0,0,BOX,,,,No
80354456,Manufacture,63015-242-00,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,January,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,February,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,March,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,April,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,May,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,June,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,July,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,August,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,September,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,October,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,November,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,December,0,0,BOX,,,,No
80354456,Manufacture,63015-243-00,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,65121-004-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,June,2074,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-004-00,,Annual Total,2074,0,JAR,,,,No
80354456,Manufacture,65121-005-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-005-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-005-04,,March,0,0,TUBE,,,,No
